sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue
84997c,BLUE 3 PIECE MINI DOTS CUTLERY SET,2010-08-31,2011-12-09,8.569240506329113,353.0,2958.87
84997d,PINK 3 PIECE MINI DOTS CUTLERY SET,2010-02-19,2011-12-09,8.420833333333333,371.0,3097.3799999999997
85006,SET 4 NURSERY DES ROUND BOXES,2009-12-01,2011-04-27,2.546756756756757,3049.0,1289.31
85007,SET OF 3 VINTAGE TEA TIME BOXES,2009-12-02,2010-03-02,4.180454545454546,143.0,399.62
85008,SET OF 3 CONEY ISLAND OVAL BOXES,2009-12-01,2011-04-10,5.2247,269.0,1058.72
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2009-12-01,2011-12-06,6.32365889212828,4623.0,21797.58
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,2009-12-01,2011-12-09,6.667955555555555,6155.0,30776.58
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,2009-12-01,2010-06-11,6.527916666666666,547.0,2270.73
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,2009-12-01,2010-03-29,6.064444444444446,1918.0,6664.45
85014a,BLACK/BLUE DOTS RUFFLED UMBRELLA,2010-06-24,2011-11-29,12.617857142857144,33.0,416.12
85014b,RED/WHITE DOTS RUFFLED UMBRELLA,2009-12-01,2011-12-08,12.586857142857143,39.0,491.42
85015,SET OF 12  VINTAGE POSTCARD SET,2009-12-01,2011-12-08,1.8354724409448817,2908.0,2750.0
85016,SET OF 6 VINTAGE NOTELETS KIT,2009-12-01,2011-05-31,2.36,1679.0,2033.33
85017A,ENVELOPE 50 ROMANTIC IMAGES,2009-12-01,2011-04-03,0.8269142857142857,1157.0,792.15
85017B,ENVELOPE 50 BLOSSOM IMAGES,2009-12-02,2011-11-08,0.7516981132075471,2231.0,1390.3899999999999
85017C,ENVELOPE 50 CURIOUS IMAGES,2009-12-01,2011-05-12,0.8070247933884298,1087.0,719.67
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,2009-12-16,2010-08-13,4.25,15.0,63.75
85018B,S/6 PAPER BOXES BLOSSOM IMAGES,2009-12-16,2010-11-03,4.25,15.0,63.75
85018C,S/6 PAPER BOXES CURIOUS IMAGES,2009-12-09,2010-11-24,4.035,36.0,127.2
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2009-12-02,2011-01-14,2.195125,787.0,969.9
85019A,ROMANTIC IMAGES NOTEBOOK SET,2010-01-05,2011-12-08,2.6844897959183673,647.0,915.04
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2010-03-18,2011-12-08,2.304255319148936,718.0,982.47
85019C,CURIOUS  IMAGES NOTEBOOK SET,2009-12-04,2011-06-09,3.3876,423.0,651.19
85020,ROUND PINK HEART MIRROR,2009-12-04,2011-12-05,2.571896551724138,240.0,533.48
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,2009-12-04,2010-04-19,2.55,22.0,56.099999999999994
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2009-12-03,2011-12-05,2.526315789473684,293.0,682.35
85023C,PINK LARGE JEWELED PHOTOFRAME,2010-01-18,2010-06-06,2.55,23.0,58.65
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,2009-12-04,2009-12-04,1.65,1.0,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2010-01-19,2011-12-05,1.6404761904761902,218.0,330.9
85024C,PINK SMALL JEWELLED PHOTOFRAME,2009-12-04,2011-11-22,1.65,99.0,163.35
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2009-12-07,2011-12-08,2.1439795918367346,570.0,985.3999999999999
85025C,PINK HEART SHAPE PHOTO FRAME,2009-12-02,2011-08-24,2.0527777777777776,720.0,1285.9099999999999
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2009-12-01,2011-12-08,1.1020689655172413,300.0,367.55
85027L,FRENCH CHATEAU LARGE PLATTER,2010-01-17,2011-04-19,4.65,190.0,538.5
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,2009-12-01,2011-04-08,5.863333333333333,271.0,654.01
85028S,FRENCH CHATEAU SMALL FRUITBOWL,2009-12-01,2011-04-08,3.327058823529412,430.0,656.82
85030,FRENCH CHATEAU OVAL PLATTER,2009-12-15,2011-04-08,5.05344827586207,211.0,531.4499999999999
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2009-12-01,2011-04-13,3.543627450980392,477.0,943.44
85031B,BLOSSOM IMAGES SCRAP BOOK SET,2009-12-01,2010-12-16,3.3798823529411766,496.0,896.09
85031C,CURIOUS IMAGES SCRAP BOOK SET,2009-12-01,2010-12-16,3.508317757009346,481.0,1017.48
85032A,ROMANTIC IMAGES GIFT WRAP SET,2009-12-02,2011-12-08,1.273726708074534,1441.0,1323.51
85032B,BLOSSOM IMAGES GIFT WRAP SET,2010-01-22,2011-12-08,1.265657894736842,982.0,953.34
85032C,CURIOUS IMAGES GIFT WRAP SET,2009-12-04,2011-12-09,1.3662345679012344,886.0,946.59
85032D,YULETIDE IMAGES GIFT WRAP SET,2009-12-02,2011-10-06,1.3986567164179105,1148.0,1327.68
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,2009-12-01,2010-09-21,2.742424242424242,236.0,376.05
85033S,SET/6 SILVER REINDEER T-LIGHTS,2009-12-01,2010-11-08,1.567,258.0,317.35
85034A,3 GARDENIA MORRIS BOXED CANDLES,2009-12-01,2011-11-23,3.896338028169014,846.0,2364.82
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2009-12-01,2011-12-08,3.2954545454545454,1183.0,2606.64
85034C,3 ROSE MORRIS BOXED CANDLES,2009-12-04,2011-12-07,2.908627450980392,1314.0,2604.15
85034a,3 GARDENIA MORRIS BOXED CANDLES,2011-05-23,2011-11-08,8.29,3.0,24.869999999999997
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,2011-11-25,2011-11-25,8.29,1.0,8.29
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2009-12-02,2011-10-26,4.322417582417582,646.0,2344.9
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2009-12-06,2011-10-27,3.890381679389313,986.0,2539.29
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2009-12-02,2011-11-27,3.203793103448276,1356.0,2693.85
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,2010-11-24,2010-12-21,8.47,3.0,25.410000000000004
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2010-02-19,2010-12-21,8.47,6.0,50.82000000000001
85035c,ROSE 3 WICK MORRIS BOX CANDLE,2010-11-24,2010-12-07,8.47,2.0,16.94
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2009-12-03,2011-10-31,4.130116959064328,619.0,2389.21
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2009-12-01,2011-11-17,3.0740229885057473,598.0,1530.1599999999999
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2009-12-01,2011-11-23,3.032748091603054,878.0,1629.02
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,2011-07-12,2011-07-12,8.29,2.0,16.58
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2010-10-22,2010-12-03,8.47,2.0,16.94
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2009-12-01,2011-12-09,2.492030456852792,2778.0,5803.580000000001
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2009-12-01,2011-12-09,1.6358964143426293,1448.0,1661.37
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2009-12-02,2011-12-09,1.6629477611940298,1653.0,2178.52
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2009-12-03,2011-12-08,1.7143859649122808,536.0,516.31
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,2010-02-19,2011-12-08,3.318636363636364,64.0,212.45
85039b,S/4 IVORY MINI ROSE CANDLE IN BOWL,2010-02-19,2010-02-19,3.36,4.0,13.44
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2009-12-03,2011-12-09,1.9779518072289157,2065.0,3639.89
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2009-12-01,2011-04-10,1.7399999999999998,2451.0,3813.7799999999997
85040a,S/4 PINK FLOWER CANDLES IN BOWL,2009-12-01,2011-11-30,3.3249999999999997,51.0,169.75
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,2010-04-26,2010-06-24,3.36,7.0,23.519999999999996
85041,SET/4 PINK ORCHID CANDLES IN BOWL,2009-12-01,2010-07-15,1.7864210526315787,1853.0,2489.87
85042,ANTIQUE LILY FAIRY LIGHTS,2009-12-01,2010-11-16,4.9809797297297305,2685.0,12234.56
85043,RED HEART CANDY POP LIGHTS,2010-01-04,2010-01-04,4.95,1.0,4.95
85044,RED REINDEER STRING OF 20 LIGHTS,2009-12-01,2010-11-22,6.930249999999999,149.0,801.4
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2009-12-01,2011-11-02,5.623176470588236,471.0,2239.34
85047,WHITE BEADED GARLAND STRING 20LIGHT,2009-12-01,2011-01-27,7.060333333333333,1051.0,6664.329999999999
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2009-12-01,2011-12-09,9.155689655172415,2685.0,21201.13
85049A,TRADITIONAL CHRISTMAS RIBBONS,2009-12-01,2011-12-09,1.4529264705882352,6151.0,8114.78
85049B,LUSH GREENS RIBBONS,2009-12-01,2011-01-26,1.3162941176470588,2126.0,2653.3
85049C,ROMANTIC PINKS RIBBONS,2009-12-01,2011-12-09,1.3419056974459724,2981.0,3746.29
85049D,BRIGHT BLUES RIBBONS,2009-12-01,2011-09-28,1.320909090909091,2330.0,2922.96
85049E,SCANDINAVIAN REDS RIBBONS,2009-12-01,2011-12-09,1.4771108490566036,6316.0,8453.47
85049F,BABY BOOM RIBBONS,2009-12-02,2011-09-26,1.3125078369905956,2110.0,2634.0
85049G,CHOCOLATE BOX RIBBONS,2009-12-01,2011-12-09,1.3707633587786259,3829.0,4718.62
85049H,URBAN BLACK RIBBONS,2009-12-01,2011-12-09,1.1540828402366863,2066.0,2067.18
85049a,TRADITIONAL CHRISTMAS RIBBONS,2010-08-13,2011-12-09,3.3160784313725493,434.0,1451.24
85049b,LUSH GREENS RIBBONS,2010-06-24,2011-09-20,2.4766666666666666,4.0,9.94
85049c,ROMANTIC PINKS RIBBONS,2011-11-23,2011-11-23,2.46,1.0,2.46
85049d,BRIGHT BLUES RIBBONS,2011-03-29,2011-05-10,2.46,2.0,4.92
85049e,SCANDINAVIAN REDS RIBBONS,2010-06-24,2011-12-09,3.301311475409836,268.0,893.25
85049g,CHOCOLATE BOX RIBBONS,2010-11-30,2011-12-09,2.43,115.0,281.44
85050,FRENCH ENAMEL SOAP DISH WITH LID,2010-05-11,2010-05-11,2.1,48.0,100.80000000000001
85053,FRENCH ENAMEL CANDLEHOLDER,2009-12-01,2011-12-09,2.618046875,2032.0,4363.280000000001
85054,FRENCH ENAMEL POT W LID,2009-12-01,2011-11-28,3.4911538461538467,916.0,2495.0200000000004
85055,FRENCH ENAMEL UTENSIL HOLDER,2009-12-01,2011-01-18,4.6967592592592595,359.0,1442.94
85059,FRENCH ENAMEL WATER BASIN,2009-12-01,2011-12-09,4.293896713615023,701.0,2399.89
85060,WOOD FAN WITH FLOWER DESIGN,2009-12-04,2010-07-26,1.405909090909091,1448.0,1745.62
85061W,WHITE JEWELLED HEART DECORATION,2009-12-01,2011-12-08,1.0804968944099378,6306.0,5451.49
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2009-12-10,2011-12-07,1.7979190751445084,3886.0,6363.28
85063,CREAM SWEETHEART MAGAZINE RACK,2009-12-01,2010-11-18,18.89911111111111,308.0,5426.74
85064,CREAM SWEETHEART LETTER RACK,2009-12-01,2011-01-27,6.1648028673835125,1595.0,7493.06
85065,CREAM SWEETHEART TRAYS,2009-12-02,2010-10-29,13.5696875,620.0,7524.44
85066,CREAM SWEETHEART MINI CHEST,2009-12-01,2011-12-09,14.095063965884862,3091.0,38599.979999999996
85067,CREAM SWEETHEART WALL CABINET,2009-12-01,2011-01-13,20.3275,496.0,8201.99
85068,CREAM SWEETHEART SHELF + HOOKS,2009-12-01,2010-11-15,8.65251256281407,960.0,6647.24
85069,CREAM SWEETHEART DOUBLE SHELF,2009-12-11,2009-12-11,16.95,3.0,50.849999999999994
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,2010-05-16,2010-07-26,106.66666666666667,3.0,320.0
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2009-12-01,2011-12-06,1.2626845637583894,1907.0,1415.69
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2009-12-01,2011-12-08,1.3026347305389223,2340.0,1316.48
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2009-12-06,2011-12-09,1.6756338028169013,1285.0,837.23
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2009-12-01,2011-12-06,1.2823684210526316,884.0,548.86
85072,OCCASIONS GIFT CARD ASSORTMENT,2009-12-10,2009-12-10,0.55,120.0,66.0
85077,KISSING REINDEER TABLE RUNNER,2009-12-22,2009-12-22,5.95,1.0,5.95
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2009-12-03,2011-11-02,1.4968902439024392,2258.0,1052.02
85079,EMBROIDERED REINDEER DECORATION,2009-12-03,2009-12-23,1.4144444444444444,23.0,32.25
85080,PADDED RED HEART DECORATION,2009-12-02,2010-09-26,0.5331818181818182,113.0,55.76
85081,PADDED HOLLY CHRISTMAS DECORATION,2009-12-09,2010-10-07,0.45772727272727276,104.0,46.17
85083,KISS REINDEER SCANDINAVIAN STOCKING,2009-12-03,2009-12-10,2.55,5.0,12.75
85084,HOLLY TOP CHRISTMAS STOCKING,2009-12-08,2010-12-21,1.0668965517241378,682.0,681.4
85086A,CANDY SPOT HEART DECORATION,2009-12-01,2011-08-12,1.1639869281045752,587.0,568.73
85087,CANDY SPOT CUSHION COVER,2009-12-04,2011-10-07,3.6293150684931508,420.0,1392.64
85088,CANDY SPOT HAND BAG,2009-12-02,2011-11-30,2.3424050632911393,347.0,723.85
85089,CANDY SPOT BUNNY,2009-12-02,2011-11-17,3.9010000000000002,99.0,317.54
85090,CANDY SPOT APRON,2009-12-01,2010-11-24,5.87925925925926,106.0,559.2800000000001
85091,CANDY SPOT BREAD BASKETS,2009-12-14,2010-08-15,5.513,343.0,548.81
85092,CANDY SPOT TEA COSY,2010-01-11,2011-02-20,4.058333333333333,391.0,622.57
85093,CANDY SPOT EGG WARMER HARE,2009-12-07,2011-11-03,1.192549019607843,1361.0,1091.21
85094,CANDY SPOT EGG WARMER RABBIT,2009-12-15,2011-12-09,0.8366666666666667,760.0,360.99
85095,THREE CANVAS LUGGAGE TAGS,2010-08-19,2011-12-05,1.7959183673469388,174.0,259.09
85096,HILDA CANDY SPOT RABBIT,2009-12-04,2011-12-05,4.50089552238806,164.0,676.92
85097B,BLUE ROCKING SINGING CANARY,2009-12-02,2010-08-09,4.135365853658537,106.0,417.17
85098B,BLUE FLYING SINGING CANARY,2009-12-02,2010-11-18,4.695043478260869,366.0,1456.94
85099B,JUMBO BAG RED WHITE SPOTTY,2009-12-01,2011-12-09,2.330321622958931,96757.0,180569.34
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2009-12-01,2011-12-09,2.408958223162348,30640.0,59057.61
85099F,JUMBO BAG STRAWBERRY,2009-12-01,2011-12-08,2.2943027027027028,36860.0,67985.77
85099b,JUMBO BAG RED RETROSPOT,2010-06-04,2010-10-15,4.89,419.0,2111.64
85099c,JUMBO  BAG BAROQUE BLACK WHITE,2010-06-24,2010-07-26,4.975,17.0,85.17
85099f,JUMBO BAG STRAWBERRY,2010-07-26,2011-01-11,5.056,201.0,1016.3599999999999
85103,SILVER T-LIGHT SETTING,2009-12-02,2011-07-19,7.735057471264368,317.0,2153.43
85104,SILVER GLASS T-LIGHT SET,2009-12-01,2011-12-06,3.1303389830508475,351.0,1024.49
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2009-12-08,2011-11-28,2.4219999999999997,1190.0,2271.24
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2009-12-02,2011-12-06,2.426944444444444,1203.0,2274.79
85109,PINK BOUDOIR T-LIGHT HOLDER,2009-12-11,2010-12-19,0.787,4211.0,475.43
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,2009-12-10,2010-09-27,0.6665217391304348,11520.0,1138.04
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2009-12-02,2011-12-08,0.7558974358974359,2907.0,954.15
85112,S/3 TEAR DROP CUT GLASS DECORATION,2009-12-01,2010-02-07,1.6549999999999998,465.0,412.77
85113,POLKA DOT PISTACHIO PAIL,2009-12-02,2010-08-19,2.310612244897959,285.0,591.6600000000001
85114A,BLACK ENCHANTED FOREST PLACEMAT,2010-06-21,2011-12-01,1.9424271844660193,1270.0,2110.9
85114B,IVORY ENCHANTED FOREST PLACEMAT,2009-12-01,2011-12-08,2.122767857142857,2017.0,3618.0499999999997
85114C,RED ENCHANTED FOREST PLACEMAT,2009-12-02,2011-12-09,1.976867469879518,1179.0,2263.06
85114a,BLACK ENCHANTED FOREST PLACEMAT,2009-12-22,2011-06-08,3.3105882352941176,56.0,185.64000000000001
85114b,IVORY ENCHANTED FOREST PLACEMAT,2009-12-01,2011-12-08,3.3194736842105264,56.0,186.76000000000002
85114c,RED ENCHANTED FOREST PLACEMAT,2009-12-01,2011-12-05,3.3133333333333335,185.0,612.64
85115B,S/4 BLACK DISCO PARTITION PANEL,2010-06-09,2011-10-11,6.27,6.0,37.62
85116,BLACK CANDELABRA T-LIGHT HOLDER,2009-12-01,2011-10-14,1.560054945054945,1817.0,2206.2400000000002
85117,NIGHTINGALE COATHOOK WHITE,2009-12-05,2010-05-04,2.2267213114754094,347.0,594.3199999999999
85118,HEART T-LIGHT HOLDER,2009-12-07,2011-01-17,1.2466666666666666,2054.0,1133.68
85119,WATERING CAN SINGLE HOOK PISTACHIO,2009-12-15,2010-12-07,1.7169999999999999,413.0,567.48
85121B,RETRO LAUNDRY TUB PINK,2009-12-03,2010-06-27,12.071875,86.0,936.74
85121C,RETRO LAUNDRY TUB PISTACHIO,2009-12-07,2010-11-17,9.960943396226416,98.0,918.91
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2009-12-01,2011-12-09,3.0761749228815094,94203.0,257724.71
85123a,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-08,2011-12-08,6.543333333333333,516.0,3444.02
85123b,ZINC HANGING HEART T-LITE HLDR,2009-12-22,2009-12-22,6.04,1.0,6.04
85124A,PINK JUICY FRUIT PHOTO FRAME,2009-12-01,2010-10-01,3.2044210526315786,377.0,1037.1299999999999
85124B,BLUE JUICY FRUIT PHOTO FRAME,2009-12-08,2011-11-24,2.982647058823529,353.0,938.4699999999999
85124C,GREEN JUICY FRUIT PHOTO FRAME,2009-12-08,2011-10-23,3.018099173553719,426.0,1123.8899999999999
85124a,PINK JUICY FRUIT PHOTO FRAME,2010-05-26,2010-08-19,5.06,10.0,50.599999999999994
85124b,BLUE JUICY FRUIT PHOTO FRAME,2009-12-22,2010-06-24,5.115,2.0,10.23
85124c,GREEN JUICY FRUIT PHOTO FRAME,2010-07-22,2010-08-26,5.06,3.0,15.18
85125,SMALL ROUND CUT GLASS CANDLESTICK,2009-12-01,2011-11-27,5.313709677419355,309.0,1479.51
85126,LARGE ROUND CUTGLASS CANDLESTICK,2009-12-01,2010-12-21,7.093999999999999,156.0,1069.16
85127,SMALL SQUARE CUT GLASS CANDLESTICK,2009-12-01,2011-12-05,6.974634146341464,276.0,1710.67
85128,PLANTPOT SINGLE HOOK PISTACHIO,2009-12-04,2010-01-12,2.4125,167.0,188.95000000000002
85129A,"WHITE PEARL BEADED HEART, SMALL",2009-12-01,2010-08-29,1.427,444.0,569.16
85129B,BEADED CRYSTAL HEART GREEN SMALL,2009-12-15,2011-12-05,1.7257142857142858,233.0,315.11
85129C,BEADED CRYSTAL HEART BLUE SMALL,2009-12-02,2011-12-08,1.606969696969697,390.0,510.23
85129D,BEADED CRYSTAL HEART PINK SMALL,2009-12-01,2011-12-05,1.8964285714285711,793.0,1193.56
85130A,BEADED PEARL HEART WHITE LARGE,2009-12-01,2011-05-23,1.8654545454545455,685.0,1176.29
85130B,BEADED CRYSTAL HEART GREEN LARGE,2010-01-11,2011-12-07,1.6984337349397591,911.0,918.33
85130C,BEADED CRYSTAL HEART BLUE  LARGE,2010-01-05,2011-12-07,1.3602898550724638,659.0,737.89
85130D,BEADED CRYSTAL HEART PINK LARGE,2009-12-02,2011-12-07,1.7815454545454545,788.0,958.8499999999999
85131A,BEADED PEARL HEART WHITE ON STICK,2009-12-03,2011-10-30,0.97595,2025.0,1619.23
85131B,BEADED CRYSTAL HEART GREEN ON STICK,2009-12-16,2011-12-09,0.8603703703703703,948.0,730.74
85131C,BEADED CRYSTAL HEART BLUE ON STICK,2010-01-28,2011-11-14,0.9393150684931506,439.0,320.15
85131D,BEADED CRYSTAL HEART PINK\ON STICK,2009-12-17,2011-12-09,0.8734456928838951,1443.0,1092.71
85132A,CHARLIE + LOLA BISCUITS TINS,2009-12-01,2011-05-24,6.6097600000000005,1348.0,5152.07
85132B,CHARLIE AND LOLA TABLE TINS,2009-12-06,2011-06-19,4.942682926829268,919.0,2767.53
85132C,CHARLIE AND LOLA FIGURES TINS,2009-12-01,2011-09-02,4.964092409240924,2062.0,5818.94
85132a,CHARLIE + LOLA BISCUITS TINS,2009-12-01,2011-05-10,13.513,10.0,135.13
85132b,CHARLIE AND LOLA TABLE TINS,2010-03-05,2011-06-21,9.584,10.0,95.83999999999999
85132c,CHARLIE AND LOLA FIGURES TINS,2010-07-07,2011-04-26,11.524999999999999,4.0,46.099999999999994
85135A,YELLOW DRAGONFLY HELICOPTER,2009-12-02,2011-11-29,8.032380952380953,94.0,754.59
85135B,BLUE DRAGONFLY HELICOPTER,2009-12-01,2011-11-17,8.113275862068965,151.0,1226.51
85135C,RED DRAGONFLY HELICOPTER,2009-12-02,2011-12-08,8.16232142857143,162.0,1317.92
85136A,YELLOW SHARK HELICOPTER,2009-12-01,2011-12-06,8.127196261682244,138.0,1121.28
85136B,BLUE SHARK HELICOPTER,2009-12-03,2010-12-14,8.020638297872342,59.0,473.77000000000004
85136C,RED SHARK HELICOPTER,2009-12-01,2011-12-08,8.129180327868852,179.0,1451.69
85141,JARDIN ETCHED GLASS FRUITBOWL,2009-12-15,2011-06-16,8.083424657534247,182.0,1286.44
85142,JARDIN ETCHED GLASS GINGER JAR,2009-12-06,2010-07-08,9.403823529411765,57.0,502.58
85144,JARDIN ETCHED GLASS BUTTER DISH,2009-12-06,2011-05-03,5.311111111111111,287.0,1046.85
85145,JARDIN ETCHED GLASS LARGE BELL JAR,2009-12-17,2011-04-28,9.403333333333334,91.0,809.05
85146,JARDIN ETCHED GLASS SMALL BELL JAR,2010-03-26,2011-04-07,5.614516129032259,118.0,599.38
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,2009-12-01,2010-05-02,4.95,61.0,301.95
85150,LADIES & GENTLEMEN METAL SIGN,2009-12-01,2011-12-09,3.0002421524663676,8361.0,20237.72
85151,WELCOME METAL SIGN,2009-12-02,2009-12-14,1.25,44.0,55.0
85152,HAND OVER THE CHOCOLATE   SIGN,2009-12-01,2011-12-09,2.30101902173913,16373.0,31483.7
85157,SET OF 2 CHESTS CHOCOLAT AU LAIT,2010-01-13,2010-01-13,12.72,1.0,12.72
85159A,"BLACK TEA,COFFEE,SUGAR JARS",2009-12-07,2011-12-04,6.344390243902439,492.0,1248.98
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2009-12-02,2011-11-30,4.945227272727273,659.0,1503.5
85159b,"WHITE TEA,COFFEE,SUGAR JARS",2009-12-22,2009-12-22,13.0,1.0,13.0
85160A,WHITE BIRD GARDEN DESIGN MUG,2009-12-10,2011-01-25,5.4087499999999995,8816.0,1493.75
85160B,BLACK BIRD GARDEN DESIGN MUG,2009-12-14,2011-11-13,3.282162162162162,6155.0,1032.7
85160a,WHITE BIRD GARDEN DESIGN MUG,2010-03-05,2010-12-21,16.13,8.0,129.04
85160b,BLACK BIRD GARDEN DESIGN MUG,2010-03-29,2010-03-29,16.13,1.0,16.13
85161,ACRYLIC GEOMETRIC LAMP,2009-12-10,2011-11-27,18.25212121212121,51.0,863.85
85162A,SILVER RETRODISC LAMPSHADE,2009-12-01,2010-06-08,3.6155,607.0,1234.27
85162B,BLACK RETRODISC LAMPSHADE,2009-12-07,2010-06-08,1.9499999999999997,977.0,1905.15
85162C,WHITE RETRODISC LAMPSHADE,2009-12-02,2010-06-08,3.1149999999999998,904.0,1841.7
85163A,WHITE BAROQUE WALL CLOCK,2009-12-02,2011-11-23,12.29877192982456,103.0,1058.17
85163B,BLACK BAROQUE WALL CLOCK,2009-12-22,2011-12-05,14.094090909090909,115.0,1268.6599999999999
85164B,BLACK BAROQUE CUCKOO CLOCK,2009-12-02,2010-09-29,16.834,140.0,1825.1799999999998
85164b,BLACK BAROQUE CUCKOO CLOCK,2009-12-01,2009-12-01,26.04,1.0,26.04
85165,CANDY PINK FRENCH BOUDOIR CLOCK,2009-12-02,2010-06-21,10.221379310344828,90.0,872.76
85166A,WHITE METAL BAROQUE PHOTO FRAME,2009-12-02,2010-01-18,4.676666666666667,77.0,158.9
85166B,BLACK METAL BAROQUE PHOTO FRAME,2009-12-04,2010-11-14,3.8473684210526313,510.0,864.1
85167A,WHITE GRAND BAROQUE PHOTO FRAME,2009-12-03,2010-03-31,4.235714285714286,176.0,396.8
85167B,BLACK GRAND BAROQUE PHOTO FRAME,2009-12-14,2011-04-08,4.181,692.0,1426.34
85168A,WHITE BAROQUE CARRIAGE CLOCK,2009-12-02,2010-06-14,9.95,22.0,218.89999999999998
85168B,BLACK BAROQUE CARRIAGE CLOCK,2009-12-02,2011-12-09,9.157884615384615,72.0,652.17
85169A,IVORY LOVE BIRD CANDLE,2009-12-08,2011-12-08,1.3951612903225807,1252.0,1385.82
85169B,BLACK LOVE BIRD CANDLE,2009-12-02,2011-12-08,1.510851063829787,428.0,502.90999999999997
85169C,EAU DE NIL LOVE BIRD CANDLE,2009-12-08,2011-12-09,1.372676056338028,505.0,566.82
85169D,PINK LOVE BIRD CANDLE,2009-12-14,2011-11-29,1.4993181818181818,521.0,603.98
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2009-12-01,2010-12-07,2.5583333333333336,848.0,1585.06
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2009-12-02,2011-11-29,2.615689655172414,283.0,475.91
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,2009-12-02,2011-12-09,2.799626168224299,543.0,993.03
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2009-12-01,2011-12-08,2.8456953642384106,723.0,1296.36
85171,S/2 HYACINTH BULB CANDLES,2009-12-07,2009-12-07,2.55,1.0,2.55
85172,HYACINTH BULB T-LIGHT CANDLES,2009-12-01,2011-12-06,1.2240522875816993,4271.0,2274.56
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2009-12-03,2011-12-09,2.905894039735099,1018.0,1826.07
85174,S/4 CACTI CANDLES,2009-12-01,2011-12-09,6.645643835616438,1459.0,7193.46
85175,CACTI T-LIGHT CANDLES,2009-12-01,2011-11-28,1.0437387387387387,15566.0,6606.26
85176,SEWING SUSAN 21 NEEDLE SET,2009-12-01,2011-12-08,1.137843137254902,2748.0,2293.0
85177,BASKET OF FLOWERS SEWING KIT,2009-12-02,2011-12-09,0.9903496503496504,1820.0,1514.78
