date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-12-06,48187,162.0,267.0,11,213
2011-12-07,48187,162.0,267.0,11,213
2011-12-08,48187,151.0,267.0,11,213
2011-12-09,48187,148.0,267.0,11,213
2011-08-11,48188,266.0,0.0,4,160
2011-08-12,48188,264.0,0.0,4,160
2011-08-13,48188,264.0,0.0,4,160
2011-08-14,48188,261.0,0.0,4,160
2011-08-15,48188,257.0,0.0,4,160
2011-08-16,48188,257.0,0.0,4,160
2011-08-17,48188,237.0,0.0,4,160
2011-08-18,48188,237.0,0.0,4,160
2011-08-19,48188,235.0,0.0,4,160
2011-08-20,48188,235.0,0.0,4,160
2011-08-21,48188,235.0,0.0,4,160
2011-08-22,48188,232.0,0.0,4,160
2011-08-23,48188,226.0,0.0,4,160
2011-08-24,48188,222.0,0.0,4,160
2011-08-25,48188,222.0,0.0,4,160
2011-08-26,48188,222.0,0.0,4,160
2011-08-27,48188,222.0,0.0,4,160
2011-08-28,48188,222.0,0.0,4,160
2011-08-29,48188,222.0,0.0,4,160
2011-08-30,48188,221.0,0.0,4,160
2011-08-31,48188,217.0,0.0,4,160
2011-09-01,48188,217.0,0.0,4,160
2011-09-02,48188,217.0,0.0,4,160
2011-09-03,48188,217.0,0.0,4,160
2011-09-04,48188,215.0,0.0,4,160
2011-09-05,48188,213.0,0.0,4,160
2011-09-06,48188,213.0,0.0,4,160
2011-09-07,48188,211.0,0.0,4,160
2011-09-08,48188,211.0,0.0,4,160
2011-09-09,48188,211.0,0.0,4,160
2011-09-10,48188,211.0,0.0,4,160
2011-09-11,48188,207.0,0.0,4,160
2011-09-12,48188,207.0,0.0,4,160
2011-09-13,48188,205.0,0.0,4,160
2011-09-14,48188,205.0,0.0,4,160
2011-09-15,48188,35.0,322.0,4,160
2011-09-16,48188,35.0,322.0,4,160
2011-09-17,48188,35.0,322.0,4,160
2011-09-18,48188,34.0,322.0,4,160
2011-09-19,48188,356.0,0.0,4,160
2011-09-20,48188,356.0,0.0,4,160
2011-09-21,48188,356.0,0.0,4,160
2011-09-22,48188,356.0,0.0,4,160
2011-09-23,48188,356.0,0.0,4,160
2011-09-24,48188,356.0,0.0,4,160
2011-09-25,48188,356.0,0.0,4,160
2011-09-26,48188,354.0,0.0,4,160
2011-09-27,48188,354.0,0.0,4,160
2011-09-28,48188,354.0,0.0,4,160
2011-09-29,48188,347.0,0.0,4,160
2011-09-30,48188,347.0,0.0,4,160
2011-10-01,48188,347.0,0.0,4,160
2011-10-02,48188,347.0,0.0,4,160
2011-10-03,48188,337.0,0.0,4,160
2011-10-04,48188,324.0,0.0,4,160
2011-10-05,48188,324.0,0.0,4,160
2011-10-06,48188,322.0,0.0,4,160
2011-10-07,48188,322.0,0.0,4,160
2011-10-08,48188,322.0,0.0,4,160
2011-10-09,48188,320.0,0.0,4,160
2011-10-10,48188,318.0,0.0,4,160
2011-10-11,48188,318.0,0.0,4,160
2011-10-12,48188,318.0,0.0,4,160
2011-10-13,48188,318.0,0.0,4,160
2011-10-14,48188,312.0,0.0,4,160
2011-10-15,48188,312.0,0.0,4,160
2011-10-16,48188,310.0,0.0,4,160
2011-10-17,48188,308.0,0.0,4,160
2011-10-18,48188,308.0,0.0,4,160
2011-10-19,48188,298.0,0.0,4,160
2011-10-20,48188,298.0,0.0,4,160
2011-10-21,48188,298.0,0.0,4,160
2011-10-22,48188,298.0,0.0,4,160
2011-10-23,48188,296.0,0.0,4,160
2011-10-24,48188,290.0,0.0,4,160
2011-10-25,48188,288.0,0.0,4,160
2011-10-26,48188,288.0,0.0,4,160
2011-10-27,48188,274.0,0.0,4,160
2011-10-28,48188,267.0,0.0,4,160
2011-10-29,48188,267.0,0.0,4,160
2011-10-30,48188,251.0,0.0,4,160
2011-10-31,48188,238.0,0.0,4,160
2011-11-01,48188,238.0,0.0,4,160
2011-11-02,48188,238.0,0.0,4,160
2011-11-03,48188,238.0,0.0,4,160
2011-11-04,48188,228.0,0.0,4,160
2011-11-05,48188,228.0,0.0,4,160
2011-11-06,48188,224.0,0.0,4,160
2011-11-07,48188,224.0,0.0,4,160
2011-11-08,48188,222.0,0.0,4,160
2011-11-09,48188,221.0,0.0,4,160
2011-11-10,48188,214.0,0.0,4,160
2011-11-11,48188,212.0,0.0,4,160
2011-11-12,48188,212.0,0.0,4,160
2011-11-13,48188,212.0,0.0,4,160
2011-11-14,48188,209.0,0.0,4,160
2011-11-15,48188,209.0,0.0,4,160
2011-11-16,48188,208.0,0.0,4,160
2011-11-17,48188,202.0,0.0,4,160
2011-11-18,48188,202.0,0.0,4,160
2011-11-19,48188,202.0,0.0,4,160
2011-11-20,48188,202.0,0.0,4,160
2011-11-21,48188,202.0,0.0,4,160
2011-11-22,48188,202.0,0.0,4,160
2011-11-23,48188,202.0,0.0,4,160
2011-11-24,48188,199.0,0.0,4,160
2011-11-25,48188,199.0,0.0,4,160
2011-11-26,48188,199.0,0.0,4,160
2011-11-27,48188,199.0,0.0,4,160
2011-11-28,48188,199.0,0.0,4,160
2011-11-29,48188,198.0,0.0,4,160
2011-11-30,48188,198.0,0.0,4,160
2011-12-01,48188,198.0,0.0,4,160
2011-12-02,48188,198.0,0.0,4,160
2011-12-03,48188,198.0,0.0,4,160
2011-12-04,48188,198.0,0.0,4,160
2011-12-05,48188,198.0,0.0,4,160
2011-12-06,48188,197.0,0.0,4,160
2011-12-07,48188,197.0,0.0,4,160
2011-12-08,48188,197.0,0.0,4,160
2011-12-09,48188,197.0,0.0,4,160
2011-08-11,48194,452.0,0.0,4,254
2011-08-12,48194,452.0,0.0,4,254
2011-08-13,48194,452.0,0.0,4,254
2011-08-14,48194,448.0,0.0,4,254
2011-08-15,48194,441.0,0.0,4,254
2011-08-16,48194,426.0,0.0,4,254
2011-08-17,48194,403.0,0.0,4,254
2011-08-18,48194,391.0,0.0,4,254
2011-08-19,48194,391.0,0.0,4,254
2011-08-20,48194,391.0,0.0,4,254
2011-08-21,48194,390.0,0.0,4,254
2011-08-22,48194,383.0,0.0,4,254
2011-08-23,48194,375.0,0.0,4,254
2011-08-24,48194,369.0,0.0,4,254
2011-08-25,48194,362.0,0.0,4,254
2011-08-26,48194,360.0,0.0,4,254
2011-08-27,48194,360.0,0.0,4,254
2011-08-28,48194,360.0,0.0,4,254
2011-08-29,48194,360.0,0.0,4,254
2011-08-30,48194,359.0,0.0,4,254
2011-08-31,48194,350.0,0.0,4,254
2011-09-01,48194,346.0,0.0,4,254
2011-09-02,48194,343.0,0.0,4,254
2011-09-03,48194,343.0,0.0,4,254
2011-09-04,48194,341.0,0.0,4,254
2011-09-05,48194,339.0,0.0,4,254
2011-09-06,48194,339.0,0.0,4,254
2011-09-07,48194,331.0,0.0,4,254
2011-09-08,48194,329.0,0.0,4,254
2011-09-09,48194,326.0,0.0,4,254
2011-09-10,48194,326.0,0.0,4,254
2011-09-11,48194,316.0,0.0,4,254
2011-09-12,48194,315.0,0.0,4,254
2011-09-13,48194,313.0,0.0,4,254
2011-09-14,48194,313.0,0.0,4,254
2011-09-15,48194,0.0,627.0,4,254
2011-09-16,48194,0.0,627.0,4,254
2011-09-17,48194,0.0,627.0,4,254
2011-09-18,48194,0.0,627.0,4,254
2011-09-19,48194,627.0,0.0,4,254
2011-09-20,48194,624.0,0.0,4,254
2011-09-21,48194,622.0,0.0,4,254
2011-09-22,48194,620.0,0.0,4,254
2011-09-23,48194,620.0,0.0,4,254
2011-09-24,48194,620.0,0.0,4,254
2011-09-25,48194,620.0,0.0,4,254
2011-09-26,48194,613.0,0.0,4,254
2011-09-27,48194,612.0,0.0,4,254
2011-09-28,48194,611.0,0.0,4,254
2011-09-29,48194,587.0,0.0,4,254
2011-09-30,48194,545.0,0.0,4,254
2011-10-01,48194,545.0,0.0,4,254
2011-10-02,48194,534.0,0.0,4,254
2011-10-03,48194,533.0,0.0,4,254
2011-10-04,48194,528.0,0.0,4,254
2011-10-05,48194,528.0,0.0,4,254
2011-10-06,48194,524.0,0.0,4,254
2011-10-07,48194,523.0,0.0,4,254
2011-10-08,48194,523.0,0.0,4,254
2011-10-09,48194,523.0,0.0,4,254
2011-10-10,48194,519.0,0.0,4,254
2011-10-11,48194,515.0,0.0,4,254
2011-10-12,48194,501.0,0.0,4,254
2011-10-13,48194,496.0,0.0,4,254
2011-10-14,48194,484.0,0.0,4,254
2011-10-15,48194,484.0,0.0,4,254
2011-10-16,48194,463.0,0.0,4,254
2011-10-17,48194,451.0,0.0,4,254
2011-10-18,48194,449.0,0.0,4,254
2011-10-19,48194,449.0,0.0,4,254
2011-10-20,48194,449.0,0.0,4,254
2011-10-21,48194,449.0,0.0,4,254
2011-10-22,48194,449.0,0.0,4,254
2011-10-23,48194,447.0,0.0,4,254
2011-10-24,48194,442.0,0.0,4,254
2011-10-25,48194,440.0,0.0,4,254
2011-10-26,48194,436.0,0.0,4,254
2011-10-27,48194,434.0,0.0,4,254
2011-10-28,48194,422.0,0.0,4,254
2011-10-29,48194,422.0,0.0,4,254
2011-10-30,48194,412.0,0.0,4,254
2011-10-31,48194,411.0,0.0,4,254
2011-11-01,48194,409.0,0.0,4,254
2011-11-02,48194,402.0,0.0,4,254
2011-11-03,48194,398.0,0.0,4,254
2011-11-04,48194,398.0,0.0,4,254
2011-11-05,48194,398.0,0.0,4,254
2011-11-06,48194,385.0,0.0,4,254
2011-11-07,48194,374.0,0.0,4,254
2011-11-08,48194,372.0,0.0,4,254
2011-11-09,48194,372.0,0.0,4,254
2011-11-10,48194,366.0,0.0,4,254
2011-11-11,48194,366.0,0.0,4,254
2011-11-12,48194,366.0,0.0,4,254
2011-11-13,48194,360.0,0.0,4,254
2011-11-14,48194,360.0,0.0,4,254
2011-11-15,48194,347.0,0.0,4,254
2011-11-16,48194,345.0,0.0,4,254
2011-11-17,48194,335.0,0.0,4,254
2011-11-18,48194,331.0,0.0,4,254
2011-11-19,48194,331.0,0.0,4,254
2011-11-20,48194,327.0,0.0,4,254
2011-11-21,48194,261.0,0.0,4,254
2011-11-22,48194,259.0,0.0,4,254
2011-11-23,48194,228.0,399.0,4,254
2011-11-24,48194,216.0,399.0,4,254
2011-11-25,48194,215.0,399.0,4,254
2011-11-26,48194,215.0,399.0,4,254
2011-11-27,48194,614.0,0.0,4,254
2011-11-28,48194,610.0,0.0,4,254
2011-11-29,48194,608.0,0.0,4,254
2011-11-30,48194,604.0,0.0,4,254
2011-12-01,48194,600.0,0.0,4,254
2011-12-02,48194,600.0,0.0,4,254
2011-12-03,48194,600.0,0.0,4,254
2011-12-04,48194,598.0,0.0,4,254
2011-12-05,48194,586.0,0.0,4,254
2011-12-06,48194,585.0,0.0,4,254
2011-12-07,48194,583.0,0.0,4,254
2011-12-08,48194,574.0,0.0,4,254
2011-12-09,48194,574.0,0.0,4,254
2011-08-11,71459,649.0,0.0,3,376
2011-08-12,71459,533.0,0.0,3,376
2011-08-13,71459,533.0,0.0,3,376
2011-08-14,71459,509.0,0.0,3,376
2011-08-15,71459,473.0,0.0,3,376
2011-08-16,71459,473.0,0.0,3,376
2011-08-17,71459,377.0,0.0,3,376
2011-08-18,71459,365.0,596.0,3,376
2011-08-19,71459,353.0,596.0,3,376
2011-08-20,71459,353.0,596.0,3,376
2011-08-21,71459,889.0,0.0,3,376
2011-08-22,71459,781.0,0.0,3,376
2011-08-23,71459,781.0,0.0,3,376
2011-08-24,71459,781.0,0.0,3,376
2011-08-25,71459,769.0,0.0,3,376
2011-08-26,71459,769.0,0.0,3,376
2011-08-27,71459,769.0,0.0,3,376
2011-08-28,71459,769.0,0.0,3,376
2011-08-29,71459,769.0,0.0,3,376
2011-08-30,71459,753.0,0.0,3,376
2011-08-31,71459,729.0,0.0,3,376
2011-09-01,71459,729.0,0.0,3,376
2011-09-02,71459,669.0,0.0,3,376
2011-09-03,71459,669.0,0.0,3,376
2011-09-04,71459,669.0,0.0,3,376
2011-09-05,71459,573.0,0.0,3,376
2011-09-06,71459,477.0,0.0,3,376
2011-09-07,71459,365.0,596.0,3,376
2011-09-08,71459,341.0,596.0,3,376
2011-09-09,71459,341.0,596.0,3,376
2011-09-10,71459,937.0,0.0,3,376
2011-09-11,71459,925.0,0.0,3,376
2011-09-12,71459,829.0,0.0,3,376
2011-09-13,71459,829.0,0.0,3,376
2011-09-14,71459,337.0,624.0,3,376
2011-09-15,71459,333.0,624.0,3,376
2011-09-16,71459,333.0,624.0,3,376
2011-09-17,71459,957.0,0.0,3,376
2011-09-18,71459,945.0,0.0,3,376
2011-09-19,71459,945.0,0.0,3,376
2011-09-20,71459,945.0,0.0,3,376
2011-09-21,71459,945.0,0.0,3,376
2011-09-22,71459,933.0,0.0,3,376
2011-09-23,71459,837.0,0.0,3,376
2011-09-24,71459,837.0,0.0,3,376
2011-09-25,71459,825.0,0.0,3,376
2011-09-26,71459,813.0,0.0,3,376
2011-09-27,71459,573.0,0.0,3,376
2011-09-28,71459,549.0,0.0,3,376
2011-09-29,71459,549.0,0.0,3,376
2011-09-30,71459,549.0,0.0,3,376
2011-10-01,71459,549.0,0.0,3,376
2011-10-02,71459,549.0,0.0,3,376
2011-10-03,71459,537.0,0.0,3,376
2011-10-04,71459,537.0,0.0,3,376
2011-10-05,71459,405.0,0.0,3,376
2011-10-06,71459,369.0,592.0,3,376
2011-10-07,71459,369.0,592.0,3,376
2011-10-08,71459,369.0,592.0,3,376
2011-10-09,71459,949.0,0.0,3,376
2011-10-10,71459,933.0,0.0,3,376
2011-10-11,71459,933.0,0.0,3,376
2011-10-12,71459,833.0,0.0,3,376
2011-10-13,71459,821.0,0.0,3,376
2011-10-14,71459,821.0,0.0,3,376
2011-10-15,71459,821.0,0.0,3,376
2011-10-16,71459,820.0,0.0,3,376
2011-10-17,71459,820.0,0.0,3,376
2011-10-18,71459,816.0,0.0,3,376
2011-10-19,71459,768.0,0.0,3,376
2011-10-20,71459,768.0,0.0,3,376
2011-10-21,71459,768.0,0.0,3,376
2011-10-22,71459,768.0,0.0,3,376
2011-10-23,71459,768.0,0.0,3,376
2011-10-24,71459,696.0,0.0,3,376
2011-10-25,71459,684.0,0.0,3,376
2011-10-26,71459,684.0,0.0,3,376
2011-10-27,71459,672.0,0.0,3,376
2011-10-28,71459,672.0,0.0,3,376
2011-10-29,71459,672.0,0.0,3,376
2011-10-30,71459,672.0,0.0,3,376
2011-10-31,71459,668.0,0.0,3,376
2011-11-01,71459,668.0,0.0,3,376
2011-11-02,71459,644.0,0.0,3,376
2011-11-03,71459,608.0,0.0,3,376
2011-11-04,71459,596.0,0.0,3,376
2011-11-05,71459,596.0,0.0,3,376
2011-11-06,71459,572.0,0.0,3,376
2011-11-07,71459,476.0,0.0,3,376
2011-11-08,71459,443.0,0.0,3,376
2011-11-09,71459,431.0,0.0,3,376
2011-11-10,71459,371.0,590.0,3,376
2011-11-11,71459,343.0,590.0,3,376
2011-11-12,71459,343.0,590.0,3,376
2011-11-13,71459,933.0,0.0,3,376
2011-11-14,71459,925.0,0.0,3,376
2011-11-15,71459,913.0,0.0,3,376
2011-11-16,71459,889.0,0.0,3,376
2011-11-17,71459,877.0,0.0,3,376
2011-11-18,71459,849.0,0.0,3,376
2011-11-19,71459,849.0,0.0,3,376
2011-11-20,71459,549.0,0.0,3,376
2011-11-21,71459,537.0,0.0,3,376
2011-11-22,71459,533.0,0.0,3,376
2011-11-23,71459,525.0,0.0,3,376
2011-11-24,71459,489.0,0.0,3,376
2011-11-25,71459,489.0,0.0,3,376
2011-11-26,71459,489.0,0.0,3,376
2011-11-27,71459,489.0,0.0,3,376
2011-11-28,71459,477.0,0.0,3,376
2011-11-29,71459,369.0,592.0,3,376
2011-11-30,71459,369.0,592.0,3,376
2011-12-01,71459,365.0,592.0,3,376
2011-12-02,71459,957.0,0.0,3,376
2011-12-03,71459,957.0,0.0,3,376
2011-12-04,71459,957.0,0.0,3,376
2011-12-05,71459,945.0,0.0,3,376
2011-12-06,71459,889.0,0.0,3,376
2011-12-07,71459,877.0,0.0,3,376
2011-12-08,71459,869.0,0.0,3,376
2011-12-09,71459,857.0,0.0,3,376
2011-08-11,71477,127.0,0.0,6,111
2011-08-12,71477,0.0,364.0,6,111
2011-08-13,71477,0.0,364.0,6,111
2011-08-14,71477,0.0,364.0,6,111
2011-08-15,71477,0.0,364.0,6,111
2011-08-16,71477,0.0,364.0,6,111
2011-08-17,71477,0.0,364.0,6,111
2011-08-18,71477,338.0,0.0,6,111
2011-08-19,71477,330.0,0.0,6,111
2011-08-20,71477,330.0,0.0,6,111
2011-08-21,71477,302.0,0.0,6,111
2011-08-22,71477,302.0,0.0,6,111
2011-08-23,71477,302.0,0.0,6,111
2011-08-24,71477,278.0,0.0,6,111
2011-08-25,71477,254.0,0.0,6,111
2011-08-26,71477,254.0,0.0,6,111
2011-08-27,71477,254.0,0.0,6,111
2011-08-28,71477,254.0,0.0,6,111
2011-08-29,71477,254.0,0.0,6,111
2011-08-30,71477,252.0,0.0,6,111
2011-08-31,71477,174.0,0.0,6,111
2011-09-01,71477,150.0,0.0,6,111
2011-09-02,71477,0.0,364.0,6,111
2011-09-03,71477,0.0,364.0,6,111
2011-09-04,71477,0.0,364.0,6,111
2011-09-05,71477,0.0,364.0,6,111
2011-09-06,71477,0.0,364.0,6,111
2011-09-07,71477,0.0,364.0,6,111
2011-09-08,71477,316.0,0.0,6,111
2011-09-09,71477,316.0,0.0,6,111
2011-09-10,71477,316.0,0.0,6,111
2011-09-11,71477,314.0,0.0,6,111
2011-09-12,71477,282.0,0.0,6,111
2011-09-13,71477,262.0,0.0,6,111
2011-09-14,71477,190.0,0.0,6,111
2011-09-15,71477,166.0,0.0,6,111
2011-09-16,71477,166.0,0.0,6,111
2011-09-17,71477,166.0,0.0,6,111
2011-09-18,71477,166.0,0.0,6,111
2011-09-19,71477,166.0,0.0,6,111
2011-09-20,71477,166.0,0.0,6,111
2011-09-21,71477,164.0,0.0,6,111
2011-09-22,71477,150.0,0.0,6,111
2011-09-23,71477,150.0,0.0,6,111
2011-09-24,71477,150.0,0.0,6,111
2011-09-25,71477,150.0,0.0,6,111
2011-09-26,71477,145.0,0.0,6,111
2011-09-27,71477,144.0,0.0,6,111
2011-09-28,71477,108.0,256.0,6,111
2011-09-29,71477,104.0,256.0,6,111
2011-09-30,71477,104.0,256.0,6,111
2011-10-01,71477,104.0,256.0,6,111
2011-10-02,71477,101.0,256.0,6,111
2011-10-03,71477,99.0,256.0,6,111
2011-10-04,71477,355.0,0.0,6,111
2011-10-05,71477,355.0,0.0,6,111
2011-10-06,71477,347.0,0.0,6,111
2011-10-07,71477,347.0,0.0,6,111
2011-10-08,71477,347.0,0.0,6,111
2011-10-09,71477,347.0,0.0,6,111
2011-10-10,71477,342.0,0.0,6,111
2011-10-11,71477,338.0,0.0,6,111
2011-10-12,71477,338.0,0.0,6,111
2011-10-13,71477,328.0,0.0,6,111
2011-10-14,71477,320.0,0.0,6,111
2011-10-15,71477,320.0,0.0,6,111
2011-10-16,71477,314.0,0.0,6,111
2011-10-17,71477,312.0,0.0,6,111
2011-10-18,71477,282.0,0.0,6,111
2011-10-19,71477,230.0,0.0,6,111
2011-10-20,71477,228.0,0.0,6,111
2011-10-21,71477,228.0,0.0,6,111
2011-10-22,71477,228.0,0.0,6,111
2011-10-23,71477,228.0,0.0,6,111
2011-10-24,71477,217.0,0.0,6,111
2011-10-25,71477,212.0,0.0,6,111
2011-10-26,71477,0.0,364.0,6,111
2011-10-27,71477,0.0,364.0,6,111
2011-10-28,71477,0.0,364.0,6,111
2011-10-29,71477,0.0,364.0,6,111
2011-10-30,71477,0.0,364.0,6,111
2011-10-31,71477,0.0,364.0,6,111
2011-11-01,71477,364.0,0.0,6,111
2011-11-02,71477,350.0,0.0,6,111
2011-11-03,71477,317.0,0.0,6,111
2011-11-04,71477,304.0,0.0,6,111
2011-11-05,71477,304.0,0.0,6,111
2011-11-06,71477,291.0,0.0,6,111
2011-11-07,71477,263.0,0.0,6,111
2011-11-08,71477,260.0,0.0,6,111
2011-11-09,71477,236.0,0.0,6,111
2011-11-10,71477,210.0,0.0,6,111
2011-11-11,71477,148.0,0.0,6,111
2011-11-12,71477,148.0,0.0,6,111
2011-11-13,71477,144.0,0.0,6,111
2011-11-14,71477,135.0,0.0,6,111
2011-11-15,71477,108.0,256.0,6,111
2011-11-16,71477,97.0,256.0,6,111
2011-11-17,71477,97.0,256.0,6,111
2011-11-18,71477,16.0,256.0,6,111
2011-11-19,71477,16.0,256.0,6,111
2011-11-20,71477,12.0,256.0,6,111
2011-11-21,71477,0.0,0.0,6,111
2011-11-22,71477,0.0,364.0,6,111
2011-11-23,71477,0.0,364.0,6,111
2011-11-24,71477,0.0,364.0,6,111
2011-11-25,71477,0.0,364.0,6,111
2011-11-26,71477,0.0,364.0,6,111
2011-11-27,71477,0.0,364.0,6,111
2011-11-28,71477,233.0,0.0,6,111
2011-11-29,71477,233.0,0.0,6,111
2011-11-30,71477,224.0,0.0,6,111
2011-12-01,71477,218.0,0.0,6,111
2011-12-02,71477,74.0,290.0,6,111
2011-12-03,71477,74.0,290.0,6,111
2011-12-04,71477,74.0,290.0,6,111
2011-12-05,71477,7.0,290.0,6,111
2011-12-06,71477,0.0,290.0,6,111
2011-12-07,71477,0.0,290.0,6,111
2011-12-08,71477,282.0,0.0,6,111
2011-12-09,71477,282.0,0.0,6,111
2011-08-11,72741,1057.0,0.0,9,694
2011-08-12,72741,1057.0,0.0,9,694
2011-08-13,72741,1057.0,0.0,9,694
2011-08-14,72741,1057.0,0.0,9,694
2011-08-15,72741,1057.0,0.0,9,694
2011-08-16,72741,1048.0,0.0,9,694
2011-08-17,72741,1030.0,0.0,9,694
2011-08-18,72741,1012.0,0.0,9,694
2011-08-19,72741,1003.0,0.0,9,694
2011-08-20,72741,1003.0,0.0,9,694
2011-08-21,72741,994.0,0.0,9,694
2011-08-22,72741,976.0,0.0,9,694
2011-08-23,72741,976.0,0.0,9,694
2011-08-24,72741,976.0,0.0,9,694
2011-08-25,72741,967.0,0.0,9,694
2011-08-26,72741,967.0,0.0,9,694
2011-08-27,72741,967.0,0.0,9,694
2011-08-28,72741,967.0,0.0,9,694
2011-08-29,72741,967.0,0.0,9,694
2011-08-30,72741,964.0,0.0,9,694
2011-08-31,72741,964.0,0.0,9,694
2011-09-01,72741,901.0,0.0,9,694
2011-09-02,72741,885.0,0.0,9,694
2011-09-03,72741,885.0,0.0,9,694
2011-09-04,72741,885.0,0.0,9,694
2011-09-05,72741,885.0,0.0,9,694
2011-09-06,72741,876.0,0.0,9,694
2011-09-07,72741,876.0,0.0,9,694
2011-09-08,72741,876.0,0.0,9,694
2011-09-09,72741,876.0,0.0,9,694
2011-09-10,72741,876.0,0.0,9,694
2011-09-11,72741,795.0,0.0,9,694
2011-09-12,72741,579.0,870.0,9,694
2011-09-13,72741,570.0,870.0,9,694
2011-09-14,72741,552.0,870.0,9,694
2011-09-15,72741,552.0,870.0,9,694
2011-09-16,72741,530.0,870.0,9,694
2011-09-17,72741,530.0,870.0,9,694
2011-09-18,72741,512.0,870.0,9,694
2011-09-19,72741,512.0,870.0,9,694
2011-09-20,72741,467.0,870.0,9,694
2011-09-21,72741,1334.0,0.0,9,694
2011-09-22,72741,1334.0,0.0,9,694
2011-09-23,72741,1334.0,0.0,9,694
2011-09-24,72741,1334.0,0.0,9,694
2011-09-25,72741,1334.0,0.0,9,694
2011-09-26,72741,1325.0,0.0,9,694
2011-09-27,72741,1325.0,0.0,9,694
2011-09-28,72741,1298.0,0.0,9,694
2011-09-29,72741,1217.0,0.0,9,694
2011-09-30,72741,1214.0,0.0,9,694
2011-10-01,72741,1214.0,0.0,9,694
2011-10-02,72741,1205.0,0.0,9,694
2011-10-03,72741,1196.0,0.0,9,694
2011-10-04,72741,1151.0,0.0,9,694
2011-10-05,72741,1142.0,0.0,9,694
2011-10-06,72741,1124.0,0.0,9,694
2011-10-07,72741,1106.0,0.0,9,694
2011-10-08,72741,1106.0,0.0,9,694
2011-10-09,72741,1097.0,0.0,9,694
2011-10-10,72741,1088.0,0.0,9,694
2011-10-11,72741,1044.0,0.0,9,694
2011-10-12,72741,1044.0,0.0,9,694
2011-10-13,72741,972.0,0.0,9,694
2011-10-14,72741,963.0,0.0,9,694
2011-10-15,72741,963.0,0.0,9,694
2011-10-16,72741,918.0,0.0,9,694
2011-10-17,72741,675.0,774.0,9,694
2011-10-18,72741,660.0,774.0,9,694
2011-10-19,72741,651.0,774.0,9,694
2011-10-20,72741,642.0,774.0,9,694
2011-10-21,72741,633.0,774.0,9,694
2011-10-22,72741,633.0,774.0,9,694
2011-10-23,72741,633.0,774.0,9,694
2011-10-24,72741,633.0,774.0,9,694
2011-10-25,72741,615.0,774.0,9,694
2011-10-26,72741,1380.0,0.0,9,694
2011-10-27,72741,1371.0,0.0,9,694
2011-10-28,72741,1362.0,0.0,9,694
2011-10-29,72741,1362.0,0.0,9,694
2011-10-30,72741,1353.0,0.0,9,694
2011-10-31,72741,1353.0,0.0,9,694
2011-11-01,72741,1353.0,0.0,9,694
2011-11-02,72741,1350.0,0.0,9,694
2011-11-03,72741,1338.0,0.0,9,694
2011-11-04,72741,1338.0,0.0,9,694
2011-11-05,72741,1338.0,0.0,9,694
2011-11-06,72741,1248.0,0.0,9,694
2011-11-07,72741,1239.0,0.0,9,694
2011-11-08,72741,1239.0,0.0,9,694
2011-11-09,72741,1239.0,0.0,9,694
2011-11-10,72741,1230.0,0.0,9,694
2011-11-11,72741,1227.0,0.0,9,694
2011-11-12,72741,1227.0,0.0,9,694
2011-11-13,72741,1137.0,0.0,9,694
2011-11-14,72741,1101.0,0.0,9,694
2011-11-15,72741,1083.0,0.0,9,694
2011-11-16,72741,1074.0,0.0,9,694
2011-11-17,72741,994.0,0.0,9,694
2011-11-18,72741,922.0,0.0,9,694
2011-11-19,72741,922.0,0.0,9,694
2011-11-20,72741,904.0,0.0,9,694
2011-11-21,72741,904.0,0.0,9,694
2011-11-22,72741,814.0,0.0,9,694
2011-11-23,72741,799.0,0.0,9,694
2011-11-24,72741,781.0,0.0,9,694
2011-11-25,72741,640.0,809.0,9,694
2011-11-26,72741,640.0,809.0,9,694
2011-11-27,72741,631.0,809.0,9,694
2011-11-28,72741,622.0,809.0,9,694
2011-11-29,72741,466.0,809.0,9,694
2011-11-30,72741,457.0,809.0,9,694
2011-12-01,72741,433.0,809.0,9,694
2011-12-02,72741,415.0,809.0,9,694
2011-12-03,72741,415.0,809.0,9,694
2011-12-04,72741,1206.0,0.0,9,694
2011-12-05,72741,1206.0,0.0,9,694
2011-12-06,72741,1206.0,0.0,9,694
2011-12-07,72741,1179.0,0.0,9,694
2011-12-08,72741,1170.0,0.0,9,694
2011-12-09,72741,1167.0,0.0,9,694
2011-08-11,79321,54.0,84.0,10,118
2011-08-12,79321,0.0,201.0,10,118
2011-08-13,79321,0.0,201.0,10,118
2011-08-14,79321,81.0,117.0,10,118
2011-08-15,79321,81.0,117.0,10,118
2011-08-16,79321,73.0,117.0,10,118
2011-08-17,79321,68.0,117.0,10,118
2011-08-18,79321,20.0,117.0,10,118
2011-08-19,79321,20.0,117.0,10,118
2011-08-20,79321,20.0,117.0,10,118
2011-08-21,79321,19.0,117.0,10,118
2011-08-22,79321,123.0,0.0,10,118
2011-08-23,79321,120.0,0.0,10,118
2011-08-24,79321,112.0,89.0,10,118
2011-08-25,79321,104.0,89.0,10,118
2011-08-26,79321,77.0,89.0,10,118
2011-08-27,79321,77.0,89.0,10,118
2011-08-28,79321,26.0,175.0,10,118
2011-08-29,79321,26.0,175.0,10,118
2011-08-30,79321,22.0,175.0,10,118
2011-08-31,79321,22.0,175.0,10,118
2011-09-01,79321,0.0,175.0,10,118
2011-09-02,79321,0.0,175.0,10,118
